CustomerKey,NumClearedOnTime,NumPaidFully,AveragePaymentAmount,AverageNumPayments,NumInvoices,FractionFullyPaid,FractionClearedOnTime
16732893,3,13,178.97730769230765,1.0769230769230769,13,1.0,0.23076923076923078
16732894,0,14,1220.0564285714286,1.0,14,1.0,0.0
16732903,0,13,222.79846153846154,1.0,13,1.0,0.0
16732904,2,12,207.045,1.0,12,1.0,0.16666666666666666
16732907,0,12,508.31750000000005,1.0,12,1.0,0.0
16732914,0,22,87.37363636363638,1.0,22,1.0,0.0
16732918,9,12,301.4775,1.0,12,1.0,0.75
16732922,0,12,143.34833333333336,1.0,12,1.0,0.0
16732929,0,12,16.06,1.0,12,1.0,0.0
16732931,1,13,121.73307692307694,1.0,13,1.0,0.07692307692307693
16732943,7,11,1446.3263636363636,1.0,11,1.0,0.6363636363636364
16732949,22,51,419.26882352941175,1.0,51,1.0,0.43137254901960786
16732952,4,11,297.37363636363636,1.0,11,1.0,0.36363636363636365
16732966,0,13,457.4530769230769,1.0,13,1.0,0.0
16732969,7,12,36.571666666666665,1.0,12,1.0,0.5833333333333334
16732978,2,13,1357.7385714285715,1.0,14,0.9285714285714286,0.14285714285714285
16732979,0,10,1521.2549999999997,1.0,10,1.0,0.0
16732983,0,11,1146.7590909090907,1.0,11,1.0,0.0
16732985,17,22,459.99545454545455,1.0,22,1.0,0.7727272727272727
16732990,0,11,689.4018181818182,1.0,11,1.0,0.0
16733005,0,35,59.91057142857145,1.0,35,1.0,0.0
16733015,1,16,353.7225,1.0,16,1.0,0.0625
16733030,2,17,505.69,1.0,17,1.0,0.11764705882352941
16733032,10,11,218.40090909090912,1.0,11,1.0,0.9090909090909091
16733037,0,16,821.3799999999999,1.0,16,1.0,0.0
16733042,1,13,98.26,1.0,13,1.0,0.07692307692307693
16733044,4,19,65.60842105263157,1.0,19,1.0,0.21052631578947367
16733050,1,12,133.7408333333333,1.0,12,1.0,0.08333333333333333
16733059,2,12,1572.7074999999998,1.0,12,1.0,0.16666666666666666
16733066,14,39,323.4958974358975,1.0,39,1.0,0.358974358974359
16733068,0,14,148.66285714285712,1.0,14,1.0,0.0
16733076,1,12,223.25,1.0,12,1.0,0.08333333333333333
16733082,0,12,104.03249999999998,1.0,12,1.0,0.0
16733089,7,13,116.06230769230773,1.0,13,1.0,0.5384615384615384
16733090,0,12,81.64833333333333,1.0,12,1.0,0.0
16733091,13,21,417.1233333333333,1.0,21,1.0,0.6190476190476191
16733099,6,11,641.2945454545455,1.0,11,1.0,0.5454545454545454
16733100,0,12,65.2725,1.0,12,1.0,0.0
16733101,21,21,164.3790476190476,1.0,21,1.0,1.0
16733107,0,10,194.24909090909094,1.0,11,0.9090909090909091,0.0
16733109,0,10,129.7,1.0,10,1.0,0.0
16733110,6,11,154.17363636363632,1.0,11,1.0,0.5454545454545454
16733111,0,12,98.85583333333334,1.0,12,1.0,0.0
16733112,10,10,83.44,1.0,10,1.0,1.0
16733114,6,12,244.41,1.0,12,1.0,0.5
16733115,12,24,297.3570833333333,1.0,24,1.0,0.5
16733119,7,11,141.5090909090909,1.0,11,1.0,0.6363636363636364
16733127,3,11,119.35181818181817,1.0,11,1.0,0.2727272727272727
16733129,3,14,750.1564285714285,1.0,14,1.0,0.21428571428571427
16733133,46,94,190.71702127659572,1.0,94,1.0,0.48936170212765956
16733136,4,27,342.6970370370371,1.0,27,1.0,0.14814814814814814
16733181,0,213,235.13746478873233,1.0,213,1.0,0.0
16733187,0,48,1352.7962499999994,1.0,48,1.0,0.0
16733211,3,22,326.85,1.0,22,1.0,0.13636363636363635
16733212,7,33,399.64757575757574,1.0,33,1.0,0.21212121212121213
16733215,1,148,391.24878378378384,1.0,148,1.0,0.006756756756756757
16733228,2,17,552.5041176470589,1.0,17,1.0,0.11764705882352941
16733244,15,23,595.556956521739,1.0,23,1.0,0.6521739130434783
16733252,22,85,277.66600000000005,1.0,85,1.0,0.25882352941176473
16733259,0,34,102.67029411764706,1.0,34,1.0,0.0
16733272,10,13,102.78461538461536,1.0,13,1.0,0.7692307692307693
16733287,3,13,232.0476923076923,1.0,13,1.0,0.23076923076923078
16733289,2,14,216.3942857142857,1.0,14,1.0,0.14285714285714285
16733293,7,34,108.23617647058823,1.0,34,1.0,0.20588235294117646
16733306,0,11,78.88363636363637,1.0,11,1.0,0.0
16733308,2,11,92.20818181818181,1.0,11,1.0,0.18181818181818182
16733312,1,13,241.17230769230764,1.0,13,1.0,0.07692307692307693
16733330,0,17,252.5429411764706,1.0,17,1.0,0.0
16733332,7,13,461.7415384615385,1.0,13,1.0,0.5384615384615384
16733333,8,13,553.3846153846155,1.0,13,1.0,0.6153846153846154
16733335,8,13,455.4738461538461,1.0,13,1.0,0.6153846153846154
16733336,9,11,258.6109090909091,1.0,11,1.0,0.8181818181818182
16733337,10,12,210.20499999999996,1.0,12,1.0,0.8333333333333334
16733338,0,13,556.8692307692307,1.0,13,1.0,0.0
16733340,10,12,442.715,1.0,12,1.0,0.8333333333333334
16733343,10,12,215.76500000000001,1.0,12,1.0,0.8333333333333334
16733351,11,11,356.4818181818182,1.0,11,1.0,1.0
16733352,8,12,300.61999999999995,1.0,12,1.0,0.6666666666666666
16733358,0,13,181.00769230769234,1.0,13,1.0,0.0
16733359,14,16,458.8375,1.0,16,1.0,0.875
16733361,5,47,204.32531914893616,1.0,47,1.0,0.10638297872340426
16733363,8,13,305.4846153846154,1.0,13,1.0,0.6153846153846154
16733367,2,13,161.6446153846154,1.0,13,1.0,0.15384615384615385
16733368,0,13,111.5123076923077,1.0,13,1.0,0.0
16733384,3,13,116.3423076923077,1.0,13,1.0,0.23076923076923078
16733389,0,12,69.945,1.0,12,1.0,0.0
16733391,1,11,63.458181818181814,1.0,11,1.0,0.09090909090909091
16733399,4,11,214.70727272727274,1.0,11,1.0,0.36363636363636365
16733401,0,13,615.9599999999999,1.0,13,1.0,0.0
16733406,0,13,189.78307692307695,1.0,13,1.0,0.0
16733410,5,11,1347.8727272727274,1.0,11,1.0,0.45454545454545453
16733412,9,13,182.78769230769234,1.0,13,1.0,0.6923076923076923
16733437,10,11,133.24727272727276,1.0,11,1.0,0.9090909090909091
16733447,3,11,89.91818181818184,1.0,11,1.0,0.2727272727272727
16733450,4,14,167.96142857142857,1.0,14,1.0,0.2857142857142857
16733457,0,12,59.16,1.0,12,1.0,0.0
16733459,9,10,903.8100000000001,1.0,10,1.0,0.9
16733461,4,12,231.07999999999996,1.0,12,1.0,0.3333333333333333
16733462,3,133,477.30962406015055,1.0,133,1.0,0.022556390977443608
16733469,0,23,75.57434782608695,1.0,23,1.0,0.0
16733482,0,11,132.6709090909091,1.0,11,1.0,0.0
16733498,8,26,104.86615384615386,1.0,26,1.0,0.3076923076923077
16733500,2,10,176.238,1.0,10,1.0,0.2
16733501,10,11,70.26545454545455,1.0,11,1.0,0.9090909090909091
16733505,10,11,121.30909090909094,1.0,11,1.0,0.9090909090909091
16733512,1,10,139.194,1.0,10,1.0,0.1
16733513,4,14,172.3714285714286,1.0,14,1.0,0.2857142857142857
16733516,12,12,124.53000000000002,1.0,12,1.0,1.0
16733551,4,13,124.4769230769231,1.0,13,1.0,0.3076923076923077
16733563,0,65,907.4538461538459,1.0,65,1.0,0.0
16733565,81,513,609.1018323586725,1.0,513,1.0,0.15789473684210525
16733572,0,75,1017.641333333333,1.0,75,1.0,0.0
16733574,151,278,1199.0051079136688,1.0,278,1.0,0.5431654676258992
16733586,0,26,677.5203846153848,1.0,26,1.0,0.0
16733593,4,12,73.78666666666668,1.0,12,1.0,0.3333333333333333
16733633,18,73,492.33310810810815,1.0,74,0.9864864864864865,0.24324324324324326
16733657,1,15,538.0733333333333,1.0,15,1.0,0.06666666666666667
16733663,0,57,1008.7231578947369,1.0,57,1.0,0.0
16733666,0,28,420.9792857142857,1.0,28,1.0,0.0
16733673,0,12,1536.67,1.0,12,1.0,0.0
16733686,0,12,823.8941666666668,1.0,12,1.0,0.0
16733742,12,17,1125.8711764705886,1.0,17,1.0,0.7058823529411765
16733753,2,10,53.444,1.0,10,1.0,0.2
16733835,8,13,662.1530769230769,1.0,13,1.0,0.6153846153846154
16733956,3,104,1101.5793269230771,1.0,104,1.0,0.028846153846153848
16733961,0,12,67.79583333333333,1.0,12,1.0,0.0
16733966,5,10,133.531,1.0,10,1.0,0.5
16733968,0,11,150.07999999999998,1.0,11,1.0,0.0
16733970,11,11,139.81363636363633,1.0,11,1.0,1.0
16733974,2,12,115.52499999999999,1.0,12,1.0,0.16666666666666666
16733983,24,37,193.1308108108108,1.0,37,1.0,0.6486486486486487
16733985,0,12,713.6549999999999,1.0,12,1.0,0.0
16733995,0,26,316.0661538461537,1.0,26,1.0,0.0
16734036,0,13,98.68307692307695,1.0,13,1.0,0.0
16734060,2,13,533.6446153846153,1.0,13,1.0,0.15384615384615385
16734061,3,13,225.6646153846154,1.0,13,1.0,0.23076923076923078
16734081,2,11,334.0981818181818,1.0,11,1.0,0.18181818181818182
16734090,0,12,288.13333333333344,1.0,12,1.0,0.0
16734091,5,11,85.88727272727272,1.0,11,1.0,0.45454545454545453
16734095,9,10,88.88999999999999,1.0,10,1.0,0.9
16734099,5,12,147.95749999999998,1.0,12,1.0,0.4166666666666667
16734101,5,11,83.50363636363636,1.0,11,1.0,0.45454545454545453
16734103,5,11,128.26181818181817,1.0,11,1.0,0.45454545454545453
16734109,8,89,200.83719101123597,1.0,89,1.0,0.0898876404494382
16734112,21,24,367.0729166666667,1.0,24,1.0,0.875
16734127,25,268,144.81003731343338,1.0,268,1.0,0.09328358208955224
16734129,11,11,737.5054545454545,1.0,11,1.0,1.0
16734134,10,14,847.6707142857143,1.0,14,1.0,0.7142857142857143
16734139,41,45,481.6493333333333,1.0,45,1.0,0.9111111111111111
16734142,0,11,519.99,1.0,11,1.0,0.0
16734149,0,13,304.5446153846154,1.0,13,1.0,0.0
16734151,6,12,512.7591666666667,1.0,12,1.0,0.5
16734153,6,11,282.0681818181818,1.0,11,1.0,0.5454545454545454
16734164,8,24,975.3545833333334,1.0,24,1.0,0.3333333333333333
16734167,0,12,734.8183333333335,1.0,12,1.0,0.0
16734171,0,11,391.6281818181818,1.0,11,1.0,0.0
16734184,2,10,173.66400000000002,1.0,10,1.0,0.2
16734188,6,12,155.46083333333334,1.0,12,1.0,0.5
16734195,7,11,156.98958333333334,1.0833333333333333,12,0.9166666666666666,0.5833333333333334
16734201,7,10,276.48199999999997,1.0,10,1.0,0.7
16734203,0,24,570.4408333333334,1.0,24,1.0,0.0
16734204,0,12,1228.9074999999996,1.0,12,1.0,0.0
16734210,0,12,293.5358333333333,1.0,12,1.0,0.0
16734212,1,12,513.6846153846154,1.0,13,0.9230769230769231,0.07692307692307693
16734220,0,12,270.3441666666667,1.0,12,1.0,0.0
16734225,0,12,162.675,1.0,12,1.0,0.0
16734227,11,11,50.850909090909084,1.0,11,1.0,1.0
16734230,0,11,500.8299999999999,1.0,11,1.0,0.0
16734234,0,12,1171.4941666666666,1.0,12,1.0,0.0
16734239,0,12,678.58,1.0,12,1.0,0.0
16734245,1,11,936.0972727272729,1.0,11,1.0,0.09090909090909091
16734246,0,23,391.82347826086954,1.0,23,1.0,0.0
16734247,0,12,514.3516666666667,1.0,12,1.0,0.0
16734254,0,24,433.4608333333333,1.0,24,1.0,0.0
16734258,0,12,325.50500000000005,1.0,12,1.0,0.0
16734259,0,13,52.32538461538461,1.0,13,1.0,0.0
16734267,4,11,296.57727272727277,1.0,11,1.0,0.36363636363636365
16734273,7,11,180.9527272727273,1.0,11,1.0,0.6363636363636364
16734274,10,11,96.05636363636363,1.0,11,1.0,0.9090909090909091
16734285,10,10,181.33099999999996,1.0,10,1.0,1.0
16734286,11,11,111.69454545454545,1.0,11,1.0,1.0
16734287,5,11,250.5118181818182,1.0,11,1.0,0.45454545454545453
16734297,0,13,45.30076923076925,1.0,13,1.0,0.0
16734307,0,11,142.3263636363636,1.0,11,1.0,0.0
16734309,1,12,67.00833333333333,1.0,12,1.0,0.08333333333333333
16734320,11,12,35.96,1.0,12,1.0,0.9166666666666666
16734327,11,11,140.5590909090909,1.0,11,1.0,1.0
16734334,10,10,399.707,1.0,10,1.0,1.0
16734338,10,11,288.1927272727273,1.0,11,1.0,0.9090909090909091
16734339,11,23,184.64695652173918,1.0,23,1.0,0.4782608695652174
16734340,1,10,172.93,1.0,10,1.0,0.1
16734346,4,22,181.5109090909091,1.0,22,1.0,0.18181818181818182
16734351,0,12,598.3958333333334,1.0,12,1.0,0.0
16734353,0,26,169.88346153846155,1.0,26,1.0,0.0
16734354,11,11,104.73909090909092,1.0,11,1.0,1.0
16734356,1,12,87.96166666666669,1.0,12,1.0,0.08333333333333333
16734364,0,11,94.43909090909092,1.0,11,1.0,0.0
16734366,2,14,143.04928571428567,1.0,14,1.0,0.14285714285714285
16734369,2,14,57.613571428571426,1.0,14,1.0,0.14285714285714285
16734370,1,12,153.27083333333334,1.0,12,1.0,0.08333333333333333
16734421,18,20,538.7819999999999,1.0,20,1.0,0.9
16734459,35,42,748.79,1.0,42,1.0,0.8333333333333334
16734466,0,29,215.53275862068966,1.0,29,1.0,0.0
16734468,1,14,885.0142857142856,1.0,14,1.0,0.07142857142857142
16734471,0,12,415.54416666666674,1.0,12,1.0,0.0
16734473,18,36,476.4786111111111,1.0,36,1.0,0.5
16734485,4,12,4.958333333333333,1.0,12,1.0,0.3333333333333333
16734492,11,12,89.08916666666669,1.0,12,1.0,0.9166666666666666
16734505,6,12,143.3558333333333,1.0,12,1.0,0.5
16734507,1,11,143.31181818181815,1.0,11,1.0,0.09090909090909091
16734514,8,11,206.97583333333333,1.0,12,0.9166666666666666,0.6666666666666666
16734518,2,11,203.54363636363635,1.0,11,1.0,0.18181818181818182
16734527,8,12,39.12333333333333,1.0,12,1.0,0.6666666666666666
16734535,0,12,188.93666666666664,1.0,12,1.0,0.0
16734538,3,12,133.42666666666668,1.0,12,1.0,0.25
16734546,3,11,108.79636363636364,1.0,11,1.0,0.2727272727272727
16734562,4,11,144.41818181818184,1.0,11,1.0,0.36363636363636365
16734569,16,18,146.0061111111111,1.0,18,1.0,0.8888888888888888
16734579,0,11,204.36636363636364,1.0,11,1.0,0.0
16734582,8,12,46.892499999999984,1.0,12,1.0,0.6666666666666666
16734583,2,12,119.14583333333333,1.0,12,1.0,0.16666666666666666
16734586,7,10,100.24199999999999,1.0,10,1.0,0.7
16734597,5,13,90.59461538461538,1.0,13,1.0,0.38461538461538464
16734599,10,10,983.6700000000001,1.0,10,1.0,1.0
16734601,7,12,167.61499999999998,1.0,12,1.0,0.5833333333333334
16734605,11,11,234.52363636363634,1.0,11,1.0,1.0
16734639,4,12,286.45,1.0,12,1.0,0.3333333333333333
16734655,3,12,51.585000000000015,1.0,12,1.0,0.25
16734657,0,227,583.3313436123348,1.0044052863436124,227,1.0,0.0
16734663,3,11,16.827272727272724,1.0,11,1.0,0.2727272727272727
16734675,9,11,252.91636363636363,1.0,11,1.0,0.8181818181818182
16734683,3,13,82.23461538461538,1.0,13,1.0,0.23076923076923078
16734693,1,13,119.4923076923077,1.0,13,1.0,0.07692307692307693
16734696,1,12,458.86,1.3846153846153846,13,0.9230769230769231,0.07692307692307693
16734704,8,41,134.23512195121953,1.0,41,1.0,0.1951219512195122
16734708,4,12,42.089999999999996,1.0,12,1.0,0.3333333333333333
16734713,9,24,95.40999999999998,1.0,24,1.0,0.375
16734714,6,14,108.3564285714286,1.0,14,1.0,0.42857142857142855
16734725,0,12,40.47166666666667,1.0,12,1.0,0.0
16734737,15,19,400.82789473684227,1.0,19,1.0,0.7894736842105263
16734738,8,11,55.87636363636364,1.0,11,1.0,0.7272727272727273
16734759,15,25,220.92000000000004,1.0,25,1.0,0.6
16734766,8,12,88.69583333333333,1.0,12,1.0,0.6666666666666666
16734781,2,12,852.1283333333332,1.0,12,1.0,0.16666666666666666
16734784,0,13,270.67307692307696,1.0,13,1.0,0.0
16734786,0,12,153.04916666666665,1.0,12,1.0,0.0
16734790,11,11,27.654545454545453,1.0,11,1.0,1.0
16734794,7,11,112.82181818181817,1.0,11,1.0,0.6363636363636364
16734799,0,23,169.9213043478261,1.0,23,1.0,0.0
16734804,2,13,52.95769230769232,1.0,13,1.0,0.15384615384615385
16734806,10,85,716.3862352941178,1.0,85,1.0,0.11764705882352941
16734807,0,16,1452.3725000000002,1.0,16,1.0,0.0
16734817,4,14,1243.8192857142858,1.0,14,1.0,0.2857142857142857
16734824,0,12,266.3691666666666,1.0,12,1.0,0.0
16734827,0,12,511.43250000000006,1.0,12,1.0,0.0
16734846,11,11,270.22,1.0,11,1.0,1.0
16734851,16,38,292.532105263158,1.0,38,1.0,0.42105263157894735
16734860,3,14,110.39714285714285,1.0,14,1.0,0.21428571428571427
16734864,2,12,109.37,1.0,12,1.0,0.16666666666666666
16734867,10,10,102.081,1.0,10,1.0,1.0
16734868,8,11,164.89727272727274,1.0,11,1.0,0.7272727272727273
16734875,3,11,274.5536363636363,1.0,11,1.0,0.2727272727272727
16734880,10,11,488.96090909090907,1.0,11,1.0,0.9090909090909091
16734881,4,11,143.1609090909091,1.0,11,1.0,0.36363636363636365
16734885,3,11,203.1290909090909,1.0,11,1.0,0.2727272727272727
16734887,9,12,445.8458333333333,1.0,12,1.0,0.75
16734890,0,33,1279.8824242424246,1.0,33,1.0,0.0
16734899,1,12,737.1300000000001,1.0833333333333333,12,1.0,0.08333333333333333
16734911,0,11,52.67363636363635,1.0,11,1.0,0.0
16734913,9,13,241.96846153846155,1.0,13,1.0,0.6923076923076923
16734915,5,12,383.0075,1.0,12,1.0,0.4166666666666667
16734920,0,12,118.62333333333335,1.0,12,1.0,0.0
16734923,2,11,203.41636363636363,1.0,11,1.0,0.18181818181818182
16734930,0,12,124.08333333333331,1.0,12,1.0,0.0
16734941,11,12,647.8125000000001,1.0,12,1.0,0.9166666666666666
16734950,7,11,90.55272727272727,1.0,11,1.0,0.6363636363636364
16734957,10,10,186.80599999999998,1.0,10,1.0,1.0
16734961,11,11,125.03454545454547,1.0,11,1.0,1.0
16734965,5,11,416.34545454545463,1.0,11,1.0,0.45454545454545453
16734974,5,11,255.56000000000003,1.0,11,1.0,0.45454545454545453
16734975,9,11,140.6418181818182,1.0,11,1.0,0.8181818181818182
16734976,7,12,189.07666666666668,1.0,12,1.0,0.5833333333333334
16734977,5,12,149.06416666666667,1.0,12,1.0,0.4166666666666667
16734978,1,14,105.96285714285713,1.0,14,1.0,0.07142857142857142
16734979,5,12,1095.5633333333333,1.0,12,1.0,0.4166666666666667
16734982,0,11,602.7900000000001,1.0,11,1.0,0.0
16734983,10,10,136.83200000000002,1.0,10,1.0,1.0
16734989,0,10,232.33499999999998,1.0,10,1.0,0.0
16734990,8,10,240.97199999999998,1.0,10,1.0,0.8
16734991,2,11,1623.2472727272727,1.0,11,1.0,0.18181818181818182
16735001,8,11,352.9327272727273,1.0,11,1.0,0.7272727272727273
16735009,18,72,847.1398611111111,1.0,72,1.0,0.25
16735013,3,12,50.88666666666668,1.0,12,1.0,0.25
16735017,0,11,461.1427272727273,1.0,11,1.0,0.0
16735018,13,27,602.1151851851852,1.0,27,1.0,0.48148148148148145
16735029,0,11,1061.1745454545455,1.0,11,1.0,0.0
16735033,0,12,117.30583333333333,1.0,12,1.0,0.0
16735040,0,12,1276.5016666666668,1.0,12,1.0,0.0
16735052,4,11,190.9818181818182,1.0,11,1.0,0.36363636363636365
16735055,7,11,866.28,1.0,11,1.0,0.6363636363636364
16735058,3,11,751.2727272727273,1.0,11,1.0,0.2727272727272727
16735072,10,12,101.69666666666667,1.0,12,1.0,0.8333333333333334
16735075,3,13,67.93846153846152,1.0,13,1.0,0.23076923076923078
16735088,1,13,778.7761538461539,1.0,13,1.0,0.07692307692307693
16735106,0,13,132.95538461538462,1.0,13,1.0,0.0
16735107,4,37,562.6351351351351,1.0,37,1.0,0.10810810810810811
16735112,1,12,136.7569230769231,1.0,13,0.9230769230769231,0.07692307692307693
16735123,1,12,649.08,1.0,12,1.0,0.08333333333333333
16735124,3,13,531.66,1.0,13,1.0,0.23076923076923078
16735131,0,13,112.19307692307694,1.0,13,1.0,0.0
16735149,2,10,257.07699999999994,1.0,10,1.0,0.2
16735154,11,12,395.8350000000001,1.0,12,1.0,0.9166666666666666
16735165,4,13,459.0,1.0,13,1.0,0.3076923076923077
16735179,12,12,138.2233333333333,1.0,12,1.0,1.0
16735199,7,12,1283.0483333333334,1.0,12,1.0,0.5833333333333334
16735200,8,14,120.72714285714287,1.0,14,1.0,0.5714285714285714
16735204,3,11,462.31090909090904,1.0,11,1.0,0.2727272727272727
16735210,0,12,156.98999999999998,1.0,12,1.0,0.0
16735212,11,11,285.11999999999995,1.0,11,1.0,1.0
16735220,5,11,112.90090909090908,1.0,11,1.0,0.45454545454545453
16735222,9,9,527.188,1.1,10,0.9,0.9
16735228,6,12,506.48833333333346,1.0,12,1.0,0.5
16735232,8,10,145.5727272727273,1.0,11,0.9090909090909091,0.7272727272727273
16735233,8,12,336.9133333333333,1.0,12,1.0,0.6666666666666666
16735244,8,13,164.48769230769233,1.0,13,1.0,0.6153846153846154
16735261,7,11,171.69545454545454,1.0,11,1.0,0.6363636363636364
16735264,4,11,125.32999999999998,1.0,12,0.9166666666666666,0.3333333333333333
16735266,0,12,888.3658333333332,1.0,12,1.0,0.0
16735271,0,12,689.9316666666667,1.0,12,1.0,0.0
16735275,3,12,64.58333333333333,1.0,12,1.0,0.25
16735277,22,63,250.55936507936508,1.0,63,1.0,0.3492063492063492
16735280,7,10,72.34099999999998,1.0,10,1.0,0.7
16735282,0,85,374.99129411764704,1.0,85,1.0,0.0
16735284,1,13,165.67230769230767,1.0,13,1.0,0.07692307692307693
16735289,0,13,99.70076923076924,1.0,13,1.0,0.0
16735290,5,10,147.454,1.0,10,1.0,0.5
16735302,6,12,873.6966666666666,1.0,12,1.0,0.5
16735337,134,189,820.3659788359789,1.0,189,1.0,0.708994708994709
16735342,15,19,1172.355789473684,1.0,19,1.0,0.7894736842105263
16735350,0,11,133.46,1.0,11,1.0,0.0
16735356,0,116,259.4237068965517,1.0,116,1.0,0.0
16735361,5,54,132.3775925925926,1.0,54,1.0,0.09259259259259259
16735363,10,22,444.47590909090906,1.0,22,1.0,0.45454545454545453
16735375,0,12,875.4175,1.0,12,1.0,0.0
16735376,8,16,317.025625,1.0,16,1.0,0.5
16735378,13,13,51.89384615384615,1.0,13,1.0,1.0
16735382,0,12,732.4633333333333,1.0,12,1.0,0.0
16735413,8,10,34.909000000000006,1.0,10,1.0,0.8
16735423,0,91,345.9316483516484,1.0,91,1.0,0.0
16735455,9,12,95.17083333333335,1.0,12,1.0,0.75
16735467,33,33,728.0833333333334,1.0,33,1.0,1.0
16735499,12,15,963.1313333333333,1.0,15,1.0,0.8
16735527,0,27,553.3274074074073,1.0,27,1.0,0.0
16735534,166,171,250.7436592178772,1.005586592178771,179,0.9553072625698324,0.9273743016759777
16735551,8,12,86.255,1.0,12,1.0,0.6666666666666666
16735555,2,33,427.8999999999999,1.0,33,1.0,0.06060606060606061
16735557,0,12,336.51,1.0,12,1.0,0.0
16735565,5,12,897.3683333333333,1.0,12,1.0,0.4166666666666667
16735589,0,12,106.34499999999998,1.0,12,1.0,0.0
16735590,3,14,96.9814285714286,1.0,14,1.0,0.21428571428571427
16735597,1,138,334.0878985507248,1.0,138,1.0,0.007246376811594203
16735602,1,13,423.05307692307696,1.0,13,1.0,0.07692307692307693
16735625,9,11,452.8372727272727,1.0,11,1.0,0.8181818181818182
16735628,0,58,373.9648275862068,1.0,58,1.0,0.0
16735637,6,11,203.71090909090907,1.0,11,1.0,0.5454545454545454
16735672,1,27,643.9688888888888,1.0,27,1.0,0.037037037037037035
16735675,0,22,288.88272727272727,1.0,22,1.0,0.0
16735677,1,13,20.584615384615383,1.0,13,1.0,0.07692307692307693
16735684,38,57,464.80877192982473,1.0,57,1.0,0.6666666666666666
16735702,0,43,44.47883720930233,1.0,43,1.0,0.0
16735709,7,12,384.93083333333334,1.0,12,1.0,0.5833333333333334
16735711,11,21,450.01380952380964,1.0,21,1.0,0.5238095238095238
16735724,6,13,94.0323076923077,1.0,13,1.0,0.46153846153846156
16735729,0,24,58.70249999999999,1.0,24,1.0,0.0
16735731,2,88,885.676022727273,1.0,88,1.0,0.022727272727272728
16735749,6,10,1201.3029999999999,1.0,10,1.0,0.6
16735753,10,41,67.93707317073171,1.0,41,1.0,0.24390243902439024
16735770,5,49,639.992244897959,1.0,49,1.0,0.10204081632653061
16735795,0,12,196.52166666666665,1.0,12,1.0,0.0
16735806,0,21,1206.524761904762,1.0,21,1.0,0.0
16735826,4,11,208.5,1.0,11,1.0,0.36363636363636365
16735828,25,48,498.4549999999999,1.0,48,1.0,0.5208333333333334
16735835,4,12,281.99333333333334,1.0,12,1.0,0.3333333333333333
16735841,60,119,218.6655462184874,1.0,119,1.0,0.5042016806722689
16735848,10,12,270.8883333333333,1.0,12,1.0,0.8333333333333334
16735853,3,8,48.870999999999995,1.1,10,0.8,0.3
16735854,255,1034,539.3926015473879,1.0,1034,1.0,0.24661508704061896
16735864,3,19,293.63684210526316,1.0,19,1.0,0.15789473684210525
16735865,0,31,233.2706451612903,1.0,31,1.0,0.0
16735872,10,11,247.57,1.0,11,1.0,0.9090909090909091
16735888,9,33,972.5242424242426,1.0,33,1.0,0.2727272727272727
16735889,1,14,1191.0,1.0,14,1.0,0.07142857142857142
16735890,0,18,627.0149999999999,1.0,18,1.0,0.0
16735893,5,12,276.9008333333333,1.0,12,1.0,0.4166666666666667
16735900,0,11,769.679090909091,1.0,11,1.0,0.0
16735901,19,38,438.4757894736841,1.0,38,1.0,0.5
16735915,0,12,103.13749999999997,1.0,12,1.0,0.0
16735936,7,12,980.1450000000001,1.0,12,1.0,0.5833333333333334
16735957,0,18,1180.317222222222,1.0,18,1.0,0.0
16735968,0,85,222.7098823529411,1.0,85,1.0,0.0
16735977,6,10,170.401,1.0,10,1.0,0.6
16735978,22,52,43.485192307692316,1.0,52,1.0,0.4230769230769231
16736010,1,12,150.27666666666664,1.0,12,1.0,0.08333333333333333
16736044,0,25,296.7392,1.0,25,1.0,0.0
16736047,17,34,760.4061764705882,1.0,34,1.0,0.5
16736050,12,12,855.87,1.0,12,1.0,1.0
16736055,11,81,601.8559259259259,1.0,81,1.0,0.13580246913580246
16736061,6,13,164.71076923076924,1.0,13,1.0,0.46153846153846156
16736072,6,13,786.8769230769232,1.0,13,1.0,0.46153846153846156
16736095,236,292,439.5249999999999,1.0,292,1.0,0.8082191780821918
16736098,5,11,364.4127272727273,1.0,11,1.0,0.45454545454545453
16736100,30,41,515.0168292682927,1.0,41,1.0,0.7317073170731707
16736102,5,49,632.8697959183672,1.0,49,1.0,0.10204081632653061
16736109,3,19,460.8,1.0,19,1.0,0.15789473684210525
16736135,8,12,868.8741666666666,1.0,12,1.0,0.6666666666666666
16736146,4,16,229.94249999999994,1.0,16,1.0,0.25
16736147,0,27,244.05666666666662,1.0,27,1.0,0.0
16736150,0,26,325.6726923076924,1.0,26,1.0,0.0
16736165,0,13,446.88461538461536,1.0,13,1.0,0.0
16736172,0,12,280.085,1.0,12,1.0,0.0
16736186,12,20,1220.4625,1.0,20,1.0,0.6
16736188,2,13,46.41615384615385,1.0,13,1.0,0.15384615384615385
16736211,1,11,153.2990909090909,1.0,11,1.0,0.09090909090909091
16736213,1,13,391.4615384615385,1.0,13,1.0,0.07692307692307693
16736222,12,13,563.986923076923,1.0,13,1.0,0.9230769230769231
16736240,6,12,367.1975,1.0,12,1.0,0.5
16736278,0,12,78.00333333333332,1.0,12,1.0,0.0
16736279,0,13,1485.9138461538462,1.0,13,1.0,0.0
16736298,9,12,872.2366666666667,1.0,12,1.0,0.75
